rep,id,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_n,eta_V0
6,40061,5.51418517638197,0,1.31255132940038,0,0.573088363386741,0,0.451146339969321,-0.794075848970479,0
7,40061,4.88184484476695,0,1.88162899338354,0,0.784352006241382,0,0.442031694185144,-0.609257039154526,0
8,40061,4.85899790153532,0,1.24438491312134,0,0.629323129357796,0,0.716220547972486,-0.868527445579204,0
9,40061,4.62474638821932,0,1.75485720947557,0,0.788330920749457,0,0.56617070551869,-0.765732070116949,0
10,40061,4.71784649059769,0,1.44522116585856,0,0.687165341640406,0,0.585928313506341,-0.661701085558762,0
1,40094,-2.54462160716739,0,1.10809253022219,0,0.146654655461963,0,-0.434549331512318,-0.307188600347361,0
2,40094,-1.68921316665922,0,1.19167685839549,0,0.196213260214197,0,-0.53549595970029,-0.47887425910482,0
3,40094,-4.65441145432289,0,1.51097436757548,0,0.24168891253312,0,-0.728427622748407,-0.246528285444786,0
4,40094,-4.45276045944544,0,1.24097199979642,0,0.177617386040744,0,-0.612684035264614,-0.352290909758108,0
5,40094,-1.36392152110056,0,1.07576470781077,0,0.16248690259994,0,-0.480313935432838,-0.319924892162183,0
6,40094,-2.08665824110481,0,0.947792400041922,0,0.0575959127449313,0,-0.642189446611724,-0.260418384405778,0
7,40094,-3.8846002042032,0,1.27730800814543,0,0.142585679488605,0,-0.813261431418467,-0.308109989899904,0
8,40094,-1.3341827730611,0,1.00929483639912,0,0.122201025368748,0,-0.540523634066085,-0.239780244464523,0
9,40094,-3.71761311572916,0,1.23745422309149,0,0.210369866428763,0,-0.465368701984927,-0.350086767890926,0
10,40094,-1.78901194420218,0,0.895536865551203,0,0.0906469460820047,0,-0.522179542061981,-0.438507105788638,0
1,40100,-0.612144185637628,0,-1.21560078294783,0,-0.802275637130462,0,-1.23708865049575,0.492933929477765,0
2,40100,-3.94273200353245,0,-0.784330689152497,0,-0.695103377975549,0,-1.09609678056319,0.370178363475528,0
3,40100,-2.63946345421529,0,-1.26431700305441,0,-0.837498769542863,0,-1.08604320301928,0.227667556313574,0
4,40100,0.176415376701756,0,-1.04382148551913,0,-0.659320542450839,0,-0.897992485193819,0.330796053212917,0
5,40100,-3.27643029612641,0,-1.17973156311725,0,-0.847565745674034,0,-1.33061567848151,0.468304902608008,0
6,40100,-0.906313936464566,0,-0.928425964157461,0,-0.629170430419576,0,-0.867390413962801,0.350076658048993,0
7,40100,-1.42046236690655,0,-1.330059772012,0,-0.849103612041165,0,-1.11307219331066,0.318104301925988,0
8,40100,-0.463681085505946,0,-1.21231399992683,0,-0.726799586884355,0,-0.686788656701845,0.199375896807471,0
9,40100,-1.03028487705317,0,-1.00575315804397,0,-0.709246414811382,0,-1.40773012576596,0.598954674656117,0
10,40100,-0.330237392778049,0,-1.12603841208145,0,-0.76121054849776,0,-1.22887896950535,0.474227228719645,0
1,40123,2.91157912940722,0,2.24872989470855,0,0.634417016429989,0,-0.836081898542771,-0.357147408256788,0
2,40123,2.59518348224478,0,2.15482185810611,0,0.599026072180578,0,-0.824676910226338,-0.437511025930085,0
3,40123,2.6873943985871,0,2.23803922029954,0,0.652215892891981,0,-0.678834064216989,-0.408473606297084,0
4,40123,3.36627037819073,0,2.12535994741247,0,0.588109335547835,0,-0.955637347528136,-0.25840208600364,0
5,40123,1.5480696081421,0,1.89201662863724,0,0.478682297007094,0,-0.658529754099681,-0.610764244546106,0
6,40123,2.59873863650902,0,1.95648338503148,0,0.517545281615415,0,-0.733673143033322,-0.271458484168176,0
7,40123,2.60154814109318,0,2.03089833886417,0,0.530655401439477,0,-0.844169435073707,-0.447573312831854,0
8,40123,1.87422894889816,0,2.46593919691274,0,0.751799252982632,0,-0.618797957313171,-0.768130230923594,0
9,40123,2.98023460494858,0,2.11758051218707,0,0.592990076338528,0,-0.718652673597093,-0.340154907119055,0
10,40123,1.26549813180628,0,2.32706894605608,0,0.688672046499124,0,-0.641674616846477,-0.710743005452331,0
1,40168,0.228705367385507,0,0.744229389324631,0,-0.014715304583929,0,-0.840654915242162,0.813685405521612,0
2,40168,-0.212195993831955,0,0.772695068268592,0,-0.0527702009660164,0,-0.939412213714645,0.590811690563172,0
3,40168,-3.35077234692022,0,0.760781270202496,0,-0.116919893853545,0,-0.957056185790229,0.425922662310375,0
4,40168,0.888888202735042,0,0.717690796626335,0,0.00127896130054865,0,-0.547335794222277,0.574857413480236,0
5,40168,-3.90077841050227,0,0.257041219208169,0,-0.321771757198979,0,-0.758140272865193,0.360632070487101,0
6,40168,0.294435803148231,0,0.466987394172545,0,-0.13272764354586,0,-0.937952715693947,0.577300213504853,0
7,40168,-1.26304353002118,0,0.134507620531904,0,-0.24991202199648,0,-0.396468347056405,0.317898627251221,0
8,40168,-1.70306945715187,0,0.850226902299663,0,-0.0679883557963308,0,-0.865450085775142,0.757425706126893,0
9,40168,0.925404780102092,0,-0.0442274623975739,0,-0.231289915323639,0,-0.204913701959391,0.233877709457822,0
10,40168,-1.2793809564202,0,0.95119884062216,0,-0.0340122763676945,0,-1.03853871870272,0.843636267099266,0
1,40231,3.49674854716207,0,-0.450346873751329,0,-0.08542049136979,0,0.633531089302289,-0.702061879724494,0
2,40231,-0.219330543193147,0,0.421600568863843,0,0.0460621061510893,0,-0.063619951350873,-0.808651429980397,0
3,40231,2.14531674384073,0,-0.413536095335416,0,-0.0923886898782539,0,0.596793011103177,-0.755791845808062,0
4,40231,0.540797009546775,0,0.272412346471383,0,-0.0301684048858366,0,-0.048892102970478,-0.480102205293827,0
5,40231,-1.43994223111262,0,0.969241206676383,0,0.242238405077339,0,-0.100788659104304,-0.852325676878479,0
6,40231,0.371681231641996,0,0.278768663323086,0,-0.11774749339881,0,-0.561186370858108,-0.490275239949965,0
7,40231,1.66162963220911,0,0.594463530513624,0,0.0479263353024972,0,-0.422737770191891,-0.289310667348525,0
8,40231,-1.37967822301137,0,0.416022851014335,0,0.0100434976046239,0,-0.0926288833612378,-0.5811392076553,0
9,40231,0.0962369907565378,0,0.503705939617117,0,0.0537653943404167,0,-0.138685997544842,-0.758042381231449,0
10,40231,0.265541009544839,0,0.448948487706218,0,0.0674015558498005,0,-0.025261701892189,-0.828691915425258,0
